id,text,label
33047,Yar nalla thalaivar nu theriyanum Na modhalla avanga seidha thittangala therinjikonga...namma history ah padinga modhalla...then comment,Negative
33048,Edhu ponra thalaivargal ini uruvavathu romba kastam. 14 vayadhil Hindi edhirpukaga kodiyai pidatha thamizhar....TN nalla erukanum Na evar maadhiri por gunam konda thamizhar vendum....,Negative
33049,VAAZGA KALAIGNAR,Negative
33050,Jayalalitha amma life pathi oru video please,Negative
33052,கூட்டிவிட்வனால நீயி...,Positive
33055,"அந்தகாலத்தில். சினிமாக்களில். பிராமணத்தமிழ். ஆகவும், என்பிராணநாதா. என்றும், சுவாமி, என்றும். வசனங்கள். இருக்கும், பராசக்தி. வந்த பின்தான். பாமரனும். புரியும். விதமாக. தமிழ். அமைந்து.",Negative
33070,அழகிரி விட மாட்டார்கள்,Negative
33072,❤️❤️❤️,Negative
33076,Naatai kedutha naai,Positive
33077,OPD cm history LIFE SOLUNKA...,Negative
33078,தமிழின தலைவர்,Negative
33082,உண்மையை உரக்க சொல்லும் News 7  க்கு SALUTE...  திராவிடத்தில் வீழ்ந்தோம் உறவுகளே..,Negative
33086,திராவிடம் என்பது தெலுங்கரின் மாய வலை..தமிழா விழித்தெழு,Negative
33089,கருணாநிதி தமிழன்.,Negative
33090, @Iam sk  oalu,Positive
33093,டேய் இந்தியாவில் TN ல caste politics கம்மி. ஆமைக்கறி 🤣🤣போட,Negative
33097,Sachithanandam Sachi,Negative
33101,Sachithanandam Sachi m,Negative
33102,TamilGuru WebTV super ra soniga,Negative
33103,Diravidam enrenrum vellum.,Negative
33118,karunanidhi mudhalvaraga  makkal thilagam 1967 edhutha mudivu,Negative
33123,poda pota,Positive
33125,2016 election la soombhu adika arambhichathu innum vidama News 7 pannuthu... Package athigam ah vanthu irruku poola,Negative
33128,தலைவர் மற்றும் வேறு நாட்டில் பிறந்து இருந்தால்  செய்த ஊழலுக்காக இந்நேரம் தூக்கில் ஏற்றி கொன்று இருப்பார்கள்...,Negative
33134,"1967 Anna dhaan mudhalvar aanaar. Mudhalil varalaatrai olunga padi. 1969 Kalaignar mudhalvar aanaar, Kalaignar dhaan Annaavin thambi.",Negative
33140,Poda poona,Negative
33144,Mgr jayalithave thadaviye vandhaare 😊,Negative
33147,appadi iruntha muthalla MGRa thaan thookil pottiruppaargal.,Negative
33152,Karunanidhi medai pechu the,Negative
33167,கருணாநிதி பெருவாரியான மக்களால் வெறுக்கப்பட்டவர்.,Negative
33180,Unmaiya sonna eritha,Negative
33181,Poda **,Positive
33185,100% உண்மை,Negative
33187,Kennan NEELAMEGAM,Negative
33194,Fulla pathathulaaa enna purithuuu naaaa Nedunchezian is great....,Negative
33197,அனைத்து மக்களும் சமம் என நினைத்தவர்,Negative
33198,பல நல்ல திட்டம் கொண்டு வந்துள்ளார்,Negative
33202,"thavdiya paiya urela yalla sothu urela yalla wife eva ure alu evnku ure history vara thavidya paiya kamarajar, abdulkalam, jevanatham, kaakan, real CM and real hero put this lenged history don't, put this karunanithi thavidya paya history",Positive
33204,kalanjar thamizh vazhga,Negative
33213,அவர் ஒரு சிறந்த தெலுங்கு திராவிட வடுக பெருமான்,Negative
33216,Arivu unda unaku,Negative
33217, @Shajin Stephen  ye unaku romba va,Negative
33226, @Senthil ganapathy  athu kamrajar karanam,Negative
33233,அமாவாசை என்ற மு.கருணாநிதி,Negative
33237,Kalaingar vazhga!!,Negative
33242,தலைவா!!! ❤❤❤❤❤,Negative
33245,Enna pa topic. enna pa sollu ra,Negative
33252,Pathavikaga nadantha sandaiya documentry akitenga,Negative
33253,திராவிடதலைவவாழ்க,Negative
33264,கதறு கதறு😂,Negative
33268,Semmma...,Negative
33274,panpadu therinthaver.,Negative
33284,அப்படியே அவர் தமிழர் ஆன கதையும் சொல்லுங்க Plz,Negative
33285,இந்த உலகத்தில் தகுதியான ஒன்றுதான் முதன்மையை அடைய முடியும் .,Negative
33288,சிறப்பான பதிவு நன்றி,Negative
33290,Arun Rajesh M idhudhaan aanmeegha அரசியலின் இலட்சணம்.,Negative
33297,Ali Ibrahim நேதாஜி வங்காளம்  தான.....,Negative
33304,selvi nayanar selvi nayanar அவா.. சொல்லவேண்டியதுதான்...?!,Negative
33307,"Senthil ganapathy 
நன்றி சகோ
திராவிட நாடுக்காக போராடி
தமிழ் நாடு உருவான கதையயும் 
கொஞ்சம் சொல்லுங்க சகோ",Negative
33309,எப்படி சொல்லுங்க,Negative
33311,selvi nayanar selvi nayanar சமத்துவ குடும்பம்,Negative
33316,"எந்த ஆண்டு பதவி இழந்தார்ணு
சொல்ல முடியுமா சகோ",Negative
33317,சமூக சிந்தனை  right bro,Negative
33320,தமிழகத்தின் ஒப்பற்ற ஆளுமை கலைஞர் அவர்கள்,Negative
33324,Tamil Naatin karuppu dinam Indru,Negative
33325,Kalaigar Vazhlga 💐💐💐,Negative
33326,Romba Mukkiyam,Negative
33328,கருப்பு தினம்,Negative
33330,கலைஞர் மக்களூக்கு செய்த பல பல நல்ல விசயங்கள் உள்ளது அதை நினைத்து பாருங்கள்,Negative
33333,Thalaiva vaaalga,Negative
33340,Purachi thalaivi  jayalalitha in tamilnadu.,Negative
33344,மீண்டும் அவர் முதல்வராக  வர வோண்டும் அப்பொழுதுதான் தமிழ் நாடு தலை  நிமிர்ந்து நிர்கும்,Negative
33351,Anal pala keta vishayam seithar,Negative
33352,Anuradha S ennanu sollungha?,Negative
33354,Thanner prechanaiku karanam ivargal thaan. 1958 mudal thaneer semikka yenna seithargal?,Negative
33360,mark lewis s boss ivarin nalla gunatha yaarum purinjikka maatranga,Negative
33371,dei naaye varalaru Therincha pesu. otha illa na vaaya moditu po.,Positive
33378,+ragunathan manoharan dei echai naaye avar CM a irundhdhadhu nala dhan da inaikku nee lam TN LA irukka.,Positive
33390,Valga thalaivar kalaingar,Negative
33392,Unmai,Negative
33401,I'm SK KumAr unga comment ku hatz off.  thamizh nadu thamizharke,Negative
33407,Vazhga vazhamudan .. Ayya ' Karu pazhaniyappan,Negative
